identifiant;nom_etablissement;numero_siret;adresse;code_postal;commune;departement;region;coordonnees_x;coordonnees_y;code_epsg;code_ape;libelle_ape;code_eprtr;libelle_eprtr
0006406383;IPSEN PHARMA BIOTECH;34783527400015;zone entreprise de SIGNES;83870;SIGNES;VAR;PROVENCE-ALPES-COTE-D'AZUR;927654.000000;6243948.000000;2154;2120Z;Fabrication de préparations pharmaceutiques;4.(e);Installations utilisant un procédé chimique ou biologique pour la fabrication industrielle de produits pharmaceutiques de base
0006504803;SMCA;30826849900024;AEROPORT D'ORLY - 5OSCAR;91200;ATHIS-MONS;ESSONNE;ILE-DE-FRANCE;655789.000000;6846623.000000;2154;5210B;Entreposage et stockage non frigorifique;;
0006503177;GE MEDICAL SYSTEMS (ex CGR MEV);31501335900155;283, Rue de la Minière;78530;BUC;YVELINES;ILE-DE-FRANCE;635673.000000;6852404.000000;2154;2660Z;Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques;;
0006516102;ALLIECO ENVIRONNEMENT - TAVERNY;53916630600032;4 rue des Entrepreneurs;95150;TAVERNY;VAL-D'OISE;ILE-DE-FRANCE;640475.000000;6880865.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0006600335;SMITHERS OASIS FRANCE;38834764300016;Mon Désir;11400;SAINT-MARTIN-LALANDE;AUDE;OCCITANIE;620936.000000;6243516.000000;2154;2229B;Fabrication de produits de consommation courante en matières plastiques;4.(a).(viii);matières plastiques de base (polymères, fibres synthétiques, fibres à base de cellulose)
0006600948;TRIADE ELECTRONIQUE;39195574700087;169 chemin des Thermes, BP 51;34170;CASTELNAU-LE-LEZ;HERAULT;OCCITANIE;774556.000000;6281838.000000;2154;3832Z;Récupération de déchets triés;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006601737;Société NESTLE WATERS SUPPLY SUD;70203439800041;Les Bouillens;30310;VERGEZE;GARD;OCCITANIE;800113.000000;6292930.000000;2154;1107A;Industrie des eaux de table;;
0006605350;LE FOURNIL BITERROIS;33996619400039;ZA de Viargues;34440;COLOMBIERS;HERAULT;OCCITANIE;713639.000000;6245064.000000;2154;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;;
0006700723;ALOXAN;30447549400023;1 rue de l'Industrie;67660;BETSCHDORF;BAS-RHIN;GRAND-EST;1060443.000000;6876982.000000;2154;2562B;Mécanique industrielle;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006700372;SEW USOCOME;60850071600014;50 RTE DE SOUFFLENHEIM;67500;HAGUENAU;BAS-RHIN;GRAND-EST;1052535.000000;6868945.000000;2154;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;;
0006700597;SENERVAL PTM;51925335500027;30 route du Rheinfeld;67100;STRASBOURG;BAS-RHIN;GRAND-EST;1053492.000000;6835237.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0005207189;SUEZ RV Sud-Ouest;70198020300254;Zone industrielle, Avenue Paul Gelos;64990;MOUGUERRE;PYRENEES-ATLANTIQUES;NOUVELLE-AQUITAINE;341310.000000;6275468.000000;2154;3811Z;Collecte des déchets non dangereux;;
0006700619;Centrale Thermique de Didenheim;20006600900024;121 route de Dornach, DIDENHEIM;68350;BRUNSTATT;HAUT-RHIN;GRAND-EST;1022591.000000;6745218.000000;2154;8411Z;Administration publique générale;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0005906314;VERMOT TP;63282024700013;Lieu dit Lajoux Dessus;25650;GILLEY;DOUBS;BOURGOGNE-FRANCHE-COMTE;964019.000000;6668583.000000;2154;4221Z;Construction de réseaux pour fluides;;
0006700801;EIFFAGE CONSTRUCTION METALLIQUE;33391638500045;1 ROUTE DE MOTHERN;67630;LAUTERBOURG;BAS-RHIN;GRAND-EST;1079370.000000;6886220.000000;2154;2511Z;Fabrication de structures métalliques et de parties de structures;;
0006802522;SMTD 65;25650232900012;lieu-dit Mourlès;65100;LOURDES;HAUTES-PYRENEES;OCCITANIE;447737.000000;6230073.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0006802754;LIEBHERR AEROSPACE SAS;55201683400053;408, avenue des Etats-Unis, BP 52010;31000;TOULOUSE;HAUTE-GARONNE;OCCITANIE;572074.000000;6286390.000000;2154;3030Z;Construction aéronautique et spatiale;;
0006802847;COMMINGES METAUX SERVICES SARL;48051903200019;38 avenue de Saint-Gaudens;31210;MONTREJEAU;HAUTE-GARONNE;OCCITANIE;502468.000000;6223885.000000;2154;3832Z;Récupération de déchets triés;;
0006803059;ANETT 5;41812910200020;zone industrielle Sud, Route de Toulouse;31330;GRENADE;HAUTE-GARONNE;OCCITANIE;563280.000000;6296454.000000;2154;9601A;Blanchisserie-teinturerie de gros;;
0006804237;REGIE MUNICIPALE DES EAUX (STEP);44053519300013;10 boulevard Georges Ravari, Zone industrielle du Rieutord;81300;GRAULHET;TARN;OCCITANIE;618477.000000;6297624.000000;2154;3700Z;Collecte et traitement des eaux usées;5.(g);Installations autonomes de traitement des eaux industrielles usées provenant d'une ou de plusieurs des activités énumérées dans la présente annexe d'une capacité de 10 000 m3 par jour 
0006804264;SOVAL;41030351500028;Lieu dit du bois de BECUT;65380;BENAC;HAUTES-PYRENEES;OCCITANIE;460459.000000;6233180.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0006804919;Casse auto Jacky;42983177900013;34 avenue de la Rijole;09100;PAMIERS;ARIEGE;OCCITANIE;1.621031;43.124871;4326;3831Z;Démantèlement d'épaves;;
0007000507;ANTARGAZ;57212604300148;Centre Emplisseur, ZI n° 1 - Rue du Galilée;59224;THIANT;NORD;HAUTS-DE-FRANCE;730534.000000;7023071.000000;2154;4671Z;Commerce de gros (commerce interentreprises) de combustibles et de produits annexes;;
0007000571;SUEZ RV Lourches;33192819200011;Chemin départemental 249 Le Pont Tournant - BP 6 -;59156;LOURCHES;NORD;HAUTS-DE-FRANCE;3.366915;50.307663;4326;3832Z;Récupération de déchets triés;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0007000590;MOY PARK FRANCE;44457512000019;Parc d'Activité du Pommier, 712 Chemin de Noyelles;62110;HENIN-BEAUMONT;PAS-DE-CALAIS;HAUTS-DE-FRANCE;698460.000000;7033620.000000;2154;1085Z;Fabrication de plats préparés;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
0007000894;CENTRE HOSPITALIER DR DUCHENNE;26620940200012;ALLEE JACQUES MONOD  BOITE POSTALE 609;62200;BOULOGNE-SUR-MER;PAS-DE-CALAIS;HAUTS-DE-FRANCE;1.628881;50.722945;4326;8610Z;Activités hospitalières;;
0007001286;AKEBONO ARRAS SA;41796840100022;244 allée de l'Espagne, Zone ARTOIPOLE;62118;MONCHY-LE-PREUX;PAS-DE-CALAIS;HAUTS-DE-FRANCE;689769.000000;7019228.000000;2154;2932Z;Fabrication d'autres équipements automobiles;;
0007002425;Stoelzle de Masnières Parfumeries;81118402700019;Route Nationale;59241;MASNIERES;NORD;HAUTS-DE-FRANCE;714981.000000;7001802.000000;2154;2313Z;Fabrication de verre creux;3.(e);Installations destinées à la fabrication du verre, y compris de fibres de verre d'une capacité de fusion de 20 tonnes par jour
0007004002;CASSE DE DON sarl;38339714800016;9, Chemin du Halage;59272;DON;NORD;HAUTS-DE-FRANCE;693618.000000;7049863.000000;2154;4677Z;Commerce de gros (commerce interentreprises) de déchets et débris;;
0007004015;ACQUETTE;41179349000011;1380 rue du Maréchal Leclerc;59262;SAINGHIN-EN-MELANTOIS;NORD;HAUTS-DE-FRANCE;711831.000000;7055712.000000;2154;3832Z;Récupération de déchets triés;;
0007003610;AGRIOPALES SERVICES;42439103500013;PARCELLE N° 4 DE LA SECTION ZE DU, CADASTRE DE LA COMMUNE DE CORMONT;62630;CORMONT;PAS-DE-CALAIS;HAUTS-DE-FRANCE;610994.000000;7052452.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0007006155;SMICTOM DES FLANDRES;25590057300023;701 rue des Roseaux;59270;BAILLEUL;NORD;HAUTS-DE-FRANCE;2.737669;50.723511;4326;3811Z;Collecte des déchets non dangereux;;
0007006416;SYNDICAT MIXTE ARTOIS VALORISATION (SMAV;25620407400056;ZAC - rue Henri Becquerel, dit ZAC de l'Est;62223;SAINT-LAURENT-BLANGY;PAS-DE-CALAIS;HAUTS-DE-FRANCE;686918.000000;7022002.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0007100729;SUEZ RV RÉUNION - BOIS ROUGE;33135716000075;Bois Rouge - CAMBUSTON;97440;Saint-André;REUNION;REUNION;357781.000000;7686896.000000;;3822Z;Traitement et élimination des déchets dangereux;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0007201289;CDA LA ROCHELLE;39497763100024;L'Aubépin;17220;SALLES-SUR-MER;CHARENTE-MARITIME;NOUVELLE-AQUITAINE;387474.000000;6566275.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0007201369;OLERON STP ( ex OLERONLAC);30587260800024;Petit port des Seynes;17320;MARENNES;CHARENTE-MARITIME;NOUVELLE-AQUITAINE;381072.000000;6532007.000000;2154;2030Z;Fabrication de peintures, vernis, encres et mastics;;
0007201670;AMCOR FLEXIBLES VENTHENAT;60182004600063;ROUTE DE CHALAIS, BP 45;16300;BARBEZIEUX-SAINT-HILAIRE;CHARENTE;NOUVELLE-AQUITAINE;453743.000000;6490097.000000;2154;1721C;Fabrication d'emballages en papier;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0007201734;SPIRAX SARCO;55212692200020;15 rue Louis Blériot - BP 329, (case 103);86100;CHATELLERAULT;VIENNE;NOUVELLE-AQUITAINE;0.547450;46.845308;4326;2814Z;Fabrication d'autres articles de robinetterie;;
0007202971;LIANTS CHARENTAIS ET CIE;38280187600022;Boulevard carnot;16200;JARNAC;CHARENTE;NOUVELLE-AQUITAINE;453037.000000;6512728.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;;
0007205862;KUEHNE + NAGEL LOGISTICS;33358346600896;ZA La Fiee des Lois;79230;PRAHECQ;DEUX-SEVRES;NOUVELLE-AQUITAINE;440808.000000;6579901.000000;2154;5210B;Entreposage et stockage non frigorifique;;
0007209984;SCA PLAINE DES BOUILLEES;42326884600023;Vallée Barbier;79800;PAMPROUX;DEUX-SEVRES;NOUVELLE-AQUITAINE;466620.000000;6596274.000000;2154;0147Z;Élevage de volailles;7.(a).(i);disposant de 40 000 emplacements pour la volaille
0007404691;GALION;31860586200024;RUE DES FRERES LUMIERES;92160;ANTONY;HAUTS-DE-SEINE;ILE-DE-FRANCE;649199.000000;6848909.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0009000032;BA 107 Villacoublay;15600003600178;78129 Villacoublay Air;78140;VELIZY-VILLACOUBLAY;YVELINES;ILE-DE-FRANCE;2.201042;48.772172;4326;8422Z;Défense;;
0009000089;Société Française Donges-Metz-La Ferté Alais-Parc B;39064010000066;RD 145, Route d’ETAMPES;91590;D'HUISON-LONGUEVILLE;ESSONNE;ILE-DE-FRANCE;2.317045;48.454097;4326;5210B;Entreposage et stockage non frigorifique;;
0010001779;DELPHI  FRANCE;44015608100125;9 boulevard de l'Industrie;41000;BLOIS;LOIR-ET-CHER;CENTRE;574143.000000;6723853.000000;2154;2932Z;Fabrication d'autres équipements automobiles;;
0010001789;MBDA France;37816847000060;La Chaudronne, Route départementale 75;41300;SELLES-SAINT-DENIS;LOIR-ET-CHER;CENTRE;618489.000000;6694245.000000;2154;3030Z;Construction aéronautique et spatiale;;
0010001229;ISOSSOL;44442221600010;ZI de l'Embarcadère;45480;BAZOCHES-LES-GALLERANDES;LOIRET;CENTRE;629535.000000;6785766.000000;2154;2223Z;Fabrication d'éléments en matières plastiques pour la construction;;
0010003855;SETRAD - ISDND Saint Laurent;41030369700024;La Motte Pintenas;41220;SAINT-LAURENT-NOUAN;LOIR-ET-CHER;CENTRE;597729.000000;6737490.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0010006060;CEMEX - ELG;81290745900026;La Fosse Aubert;28150;BEAUVILLIERS;EURE-ET-LOIR;CENTRE;603363.000000;6800087.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;;
0016400086;ANETT HUIT;35166542700032;Z.I. du Coquet;03260;SAINT-GERMAIN-DES-FOSSES;ALLIER;AUVERGNE-RHONE-ALPES;734018.000000;6568276.000000;2154;7729Z;Location et location-bail d'autres biens personnels et domestiques;9.(a);Usines destinées au prétraitement (opérations de lavage, de blanchiment, de mercerisation) ou à la teinture de fibres ou de textiles d'une capacité de traitement de 10 tonnes par jour
0016400388;REVIVAL MONTLUCON;61662009200760;31 RUE EUGENE SUE;03100;MONTLUCON;ALLIER;AUVERGNE-RHONE-ALPES;2.600492;46.360419;4326;3832Z;Récupération de déchets triés;;
0018100065;LHG Bellegarde Instalation;56211088202268;Coste Canet;30127;BELLEGARDE;GARD;OCCITANIE;4.487017;43.756234;4326;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;3.(b);Extraction à ciel ouvert et exploitation en carrière lorsque la surperficie du site où sont effectuées des opérations d'extraction est égale à 25 hectares
0018300603;Communauté d'agglom Béziers Méditerranée;24340076900093;Centre de Stockage de St-Jean de Libron, Bureau de l'Environnement;34500;BEZIERS;HERAULT;OCCITANIE;722798.000000;6251192.000000;2154;8411Z;Administration publique générale;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0018300699;CABM;24340076900093;Stockage, tri, compostage de déchets, Lieu-dit Jas de Vaches;34350;VENDRES;HERAULT;OCCITANIE;720651.000000;6240630.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0022100036;GARDEL S.A.;32353304200012;Section Gardel;97160;Le Moule;GUADELOUPE;GUADELOUPE;678581.000000;1803475.000000;4559;1081Z;Fabrication de sucre;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0022100032;SRMG (SUCRERIE MARIE-GALANTE);40333418800022;Grande Anse;97112;Grand-Bourg;GUADELOUPE;GUADELOUPE;-61.330042;15.912603;4326;1081Z;Fabrication de sucre;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0022100093;CARIBEENNE DE RECYCLAGE (La Jaille);42965827100011;Impasse J. Fournier, ZI de Jarry;97122;Baie-Mahault;GUADELOUPE;GUADELOUPE;653999.000000;1797233.000000;4559;3821Z;Traitement et élimination des déchets non dangereux;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0022100182;SAS KARUKERA ASSAINISSEMENT;41526042100037;Lot.La Bretelle - Salle d'asile, Petit Pérou;97139;Les Abymes;GUADELOUPE;GUADELOUPE;659637.000000;1798165.000000;4559;3700Z;Collecte et traitement des eaux usées;;
0022100191;ENERGIPOLE VERDE;50890472900029;La Gavaudière - Gardel;97160;Le Moule;GUADELOUPE;GUADELOUPE;678466.000000;1803877.000000;4559;3821Z;Traitement et élimination des déchets non dangereux;;
0022100284;SYVADE;20004470900018;Lieu dit Gabarre;97139;Les Abymes;GUADELOUPE;GUADELOUPE;655921.000000;1798081.000000;4559;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0022200009;LA MARTINIQUAISE DE VALORISATION S.A.;43920542800022;Morne Dillon Sud;97200;Fort-de-France;MARTINIQUE;MARTINIQUE;710984.000000;1616113.000000;4559;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
